user_id,signup_date,country,city,platform,acquisition_channel,age_group,experiment_group,first_device_type
U02567,2024-05-18,Austria,Vienna,Android,Direct,45-54,treatment,Android
U02568,2024-06-05,Germany,Hamburg,Android,Paid Social,25-34,control,Android
U02569,2024-05-12,France,Paris,iOS,Paid Social,45-54,treatment,iOS
U02570,2024-03-03,France,Paris,iOS,Partnership,25-34,treatment,iOS
U02571,2024-07-22,Spain,Barcelona,iOS,Paid Search,25-34,treatment,iOS
U02572,2024-01-23,Netherlands,Amsterdam,iOS,Paid Search,45-54,treatment,iOS
U02573,2024-04-13,France,Paris,iOS,Paid Social,35-44,control,iOS
U02574,2024-04-12,Germany,Munich,iOS,Paid Search,55+,treatment,iOS
U02575,2024-10-13,Germany,Munich,Android,Referral,25-34,control,Android
U02576,2024-08-19,Germany,Munich,iOS,Paid Social,35-44,treatment,iOS
U02577,2024-01-03,Netherlands,Amsterdam,Web,Organic,18-24,treatment,Android
U02578,2024-02-28,Spain,Madrid,Web,Paid Social,35-44,treatment,Web
U02579,2024-03-24,Netherlands,Amsterdam,Android,Direct,35-44,control,Android
U02580,2024-10-08,Austria,Vienna,iOS,Organic,18-24,control,iOS
U02581,2024-09-21,Germany,Berlin,iOS,Paid Social,,control,iOS
U02582,2024-04-16,France,Paris,Android,Referral,45-54,treatment,Android
U02583,2024-08-12,Germany,Hamburg,iOS,Paid Social,18-24,treatment,iOS
U02584,2024-11-09,Netherlands,Amsterdam,iOS,Referral,45-54,treatment,iOS
U02585,2024-06-22,Austria,Vienna,iOS,Paid Social,45-54,treatment,iOS
U02586,2024-04-08,Spain,Madrid,iOS,Direct,35-44,treatment,iOS
U02587,2024-10-07,Germany,Berlin,iOS,Paid Search,25-34,control,iOS
U02588,2024-02-20,Spain,Barcelona,Web,Organic,25-34,control,iOS
U02589,2024-02-14,Spain,Barcelona,Web,Paid Search,25-34,treatment,Web
U02590,2024-01-10,France,Paris,Android,Paid Search,35-44,treatment,Android
U02591,2024-03-30,Germany,Berlin,iOS,Direct,35-44,treatment,iOS
U02592,2024-01-30,Netherlands,Amsterdam,Web,Referral,18-24,control,iOS
U02593,2025-01-28,Spain,Barcelona,Android,Paid Social,25-34,treatment,Android
U02594,2024-12-10,Spain,Madrid,iOS,Organic,25-34,control,iOS
U02595,2025-03-28,Germany,Berlin,iOS,Organic,35-44,control,iOS
U02596,2024-09-06,France,Paris,iOS,Referral,18-24,treatment,iOS
U02597,2024-10-19,France,Paris,Android,Paid Social,45-54,treatment,Android
U02598,2024-07-26,Germany,Munich,Web,Direct,35-44,treatment,Web
U02599,2025-05-15,Germany,Berlin,iOS,Paid Social,18-24,control,iOS
U02600,2024-01-07,Netherlands,Amsterdam,iOS,Organic,35-44,treatment,iOS
U02601,2024-11-14,Austria,Vienna,iOS,Organic,45-54,control,iOS
U02602,2025-01-10,France,Paris,iOS,Paid Social,35-44,treatment,iOS
U02603,2024-01-18,Germany,Munich,iOS,Paid Social,35-44,treatment,iOS
U02604,2024-04-11,Germany,Berlin,iOS,Paid Social,35-44,treatment,iOS
U02605,2024-12-29,Germany,Munich,Android,Direct,18-24,treatment,Android
U02606,2024-05-10,Austria,Vienna,iOS,Paid Search,25-34,treatment,iOS
U02607,2024-03-28,France,Paris,Android,Referral,45-54,treatment,Android
U02608,2024-02-03,Germany,Hamburg,Web,Organic,45-54,control,Web
U02609,2024-06-14,Netherlands,Amsterdam,iOS,Organic,45-54,treatment,iOS
U02610,2024-06-13,France,Paris,Android,Paid Search,18-24,treatment,Android
U02611,2024-02-26,Germany,Munich,iOS,Paid Social,55+,treatment,iOS
U02612,2025-04-16,Germany,Munich,Android,Organic,25-34,treatment,Android
U02613,2024-12-13,Spain,Barcelona,Android,Referral,18-24,treatment,Android
U02614,2025-02-25,Spain,Madrid,Web,Partnership,25-34,control,Web
U02615,2024-09-11,Austria,Vienna,Web,Partnership,25-34,control,Web
U02616,2024-01-12,France,Paris,iOS,Direct,35-44,control,iOS
U02617,2025-01-14,Austria,Vienna,iOS,Partnership,35-44,treatment,iOS
U02618,2024-03-11,Netherlands,Amsterdam,iOS,Referral,55+,control,iOS
U02619,2025-03-18,Spain,Barcelona,Web,Paid Social,18-24,treatment,Web
U02620,2024-02-21,Germany,Berlin,iOS,Paid Search,,treatment,iOS
U02621,2024-08-11,Spain,Madrid,iOS,Partnership,35-44,treatment,iOS
U02622,2024-10-05,Austria,Vienna,iOS,Organic,25-34,control,iOS
U02623,2024-02-07,Spain,Madrid,iOS,Paid Social,55+,treatment,iOS
U02624,2025-01-01,Netherlands,Amsterdam,Android,Referral,25-34,treatment,Android
U02625,2024-02-23,Spain,Barcelona,iOS,Partnership,35-44,control,iOS
U02626,2024-11-26,Netherlands,Amsterdam,Android,Organic,25-34,treatment,Android
U02627,2025-02-07,Netherlands,Amsterdam,Android,Partnership,25-34,treatment,Android
U02628,2024-02-13,France,Paris,iOS,Partnership,18-24,treatment,iOS
U02629,2024-05-01,Netherlands,Amsterdam,Android,Paid Search,18-24,control,Android
U02630,2025-02-24,France,Paris,Android,Paid Social,45-54,treatment,Android
U02631,2025-04-01,Netherlands,Amsterdam,iOS,Organic,25-34,treatment,iOS
U02632,2024-06-06,Spain,Barcelona,Android,Referral,45-54,control,Android
U02633,2025-02-20,France,Paris,iOS,Paid Search,35-44,treatment,iOS
U02634,2024-07-24,Germany,Munich,Android,Organic,18-24,treatment,Android
U02635,2024-11-27,Germany,Hamburg,iOS,Referral,,control,iOS
U02636,2024-02-15,France,Paris,Android,Partnership,25-34,control,Android
U02637,2025-05-12,Germany,Berlin,iOS,Paid Search,35-44,treatment,iOS
U02638,2025-03-13,Austria,Vienna,iOS,Paid Search,18-24,treatment,iOS
U02639,2024-07-16,Netherlands,Amsterdam,Android,Paid Search,45-54,treatment,Android
U02640,2024-10-23,Spain,Barcelona,Web,Organic,25-34,control,Android
U02641,2024-02-10,Netherlands,Amsterdam,iOS,Paid Social,,treatment,iOS
U02642,2025-02-25,France,Paris,iOS,Paid Social,45-54,treatment,iOS
U02643,2024-08-09,France,Paris,Web,Referral,45-54,treatment,Web
U02644,2025-05-04,Germany,Berlin,Web,Paid Social,35-44,control,Web
U02645,2025-03-26,Germany,Berlin,Android,Organic,25-34,treatment,Android
U02646,2024-02-01,Netherlands,Amsterdam,iOS,Organic,25-34,treatment,iOS
U02647,2024-08-18,Spain,Madrid,Web,Paid Search,18-24,control,Web
U02648,2024-01-09,Spain,Barcelona,iOS,Paid Social,35-44,treatment,iOS
U02649,2025-02-14,Austria,Vienna,Android,Organic,35-44,control,Android
U02650,2024-07-08,Austria,Vienna,iOS,Paid Search,18-24,treatment,iOS
U02651,2024-09-17,Austria,Vienna,Android,Paid Social,,control,Android
U02652,2025-04-22,Germany,Munich,iOS,Organic,35-44,control,iOS
U02653,2024-05-08,Germany,Hamburg,Android,Paid Search,25-34,control,Android
U02654,2025-01-27,Spain,Madrid,iOS,Paid Search,35-44,treatment,iOS
U02655,2025-02-13,Netherlands,Amsterdam,iOS,Direct,45-54,control,iOS
U02656,2025-02-05,Germany,Hamburg,Android,Direct,25-34,treatment,Android
U02657,2025-04-25,Germany,Berlin,Android,Paid Search,18-24,control,Android
U02658,2024-08-19,Germany,Berlin,iOS,Paid Social,18-24,treatment,iOS
U02659,2024-11-23,Netherlands,Amsterdam,Android,Partnership,35-44,control,Android
U02660,2024-05-08,Netherlands,Amsterdam,Android,Organic,25-34,control,Android
U02661,2025-04-28,Germany,Hamburg,iOS,Referral,55+,treatment,iOS
U02662,2024-06-13,France,Paris,iOS,Direct,45-54,control,iOS
U02663,2025-02-01,Germany,Berlin,Web,Referral,45-54,treatment,Web
U02664,2024-02-21,France,Paris,Web,Organic,18-24,treatment,Web
U02665,2024-11-08,Germany,Hamburg,Android,Direct,55+,treatment,Android
U02666,2024-06-11,Austria,Vienna,Android,Direct,25-34,treatment,Android
U02667,2024-09-25,Spain,Barcelona,iOS,Paid Search,18-24,control,iOS
U02668,2024-03-19,France,Paris,iOS,Paid Social,25-34,control,iOS
U02669,2024-04-30,Spain,Madrid,Android,Organic,35-44,control,Android
U02670,2024-06-04,France,Paris,Android,Referral,35-44,treatment,Android
U02671,2024-01-11,Germany,Munich,Android,Paid Social,18-24,control,Android
U02672,2025-02-23,Netherlands,Amsterdam,Web,Paid Social,55+,treatment,Android
U02673,2024-09-09,Austria,Vienna,iOS,Organic,,control,iOS
U02674,2025-01-03,Germany,Munich,Android,Paid Social,45-54,control,Android
U02675,2024-04-29,Germany,Berlin,iOS,Referral,25-34,control,iOS
U02676,2024-04-10,Spain,Barcelona,iOS,Organic,35-44,control,iOS
U02677,2024-08-31,Netherlands,Amsterdam,Android,Paid Search,35-44,treatment,Android
U02678,2024-10-22,Spain,Barcelona,Android,Paid Social,35-44,control,Android
U02679,2024-04-01,France,Paris,iOS,Paid Social,18-24,control,iOS
U02680,2024-03-13,Germany,Berlin,Android,Paid Social,45-54,treatment,Android
U02681,2024-09-08,France,Paris,Android,Paid Search,35-44,control,Android
U02682,2024-06-22,Germany,Berlin,Android,Partnership,35-44,treatment,Android
U02683,2024-05-12,Spain,Madrid,Android,Organic,25-34,treatment,Android
U02684,2024-01-25,Austria,Vienna,Android,Referral,45-54,treatment,Android
U02685,2025-03-28,Spain,Madrid,Web,Paid Social,,treatment,Web
U02686,2024-08-04,Spain,Barcelona,iOS,Referral,35-44,control,iOS
U02687,2024-09-20,Germany,Munich,Android,Paid Search,45-54,control,Android
U02688,2024-08-09,Germany,Berlin,Android,Paid Search,25-34,treatment,Android
U02689,2025-03-26,Germany,Berlin,iOS,Referral,25-34,control,iOS
U02690,2024-06-02,Netherlands,Amsterdam,Android,Paid Social,45-54,treatment,Android
U02691,2024-05-16,France,Paris,iOS,Paid Social,,treatment,iOS
U02692,2024-08-07,Netherlands,Amsterdam,Android,Organic,25-34,treatment,Android
U02693,2024-05-14,Netherlands,Amsterdam,iOS,Paid Search,25-34,control,iOS
U02694,2024-06-14,France,Paris,Web,Partnership,25-34,control,Android
U02695,2025-01-13,Germany,Munich,iOS,Paid Search,25-34,control,iOS
U02696,2024-05-17,France,Paris,iOS,Referral,55+,treatment,iOS
U02697,2025-01-20,Netherlands,Amsterdam,Android,Paid Social,25-34,control,Android
U02698,2025-01-13,Spain,Barcelona,iOS,Organic,25-34,treatment,iOS
U02699,2024-04-12,Netherlands,Amsterdam,iOS,Paid Search,18-24,control,iOS
U02700,2025-05-05,Spain,Madrid,iOS,Organic,35-44,treatment,iOS
U02701,2024-01-25,Germany,Berlin,iOS,Paid Social,18-24,control,iOS
U02702,2024-08-20,Spain,Madrid,Android,Paid Social,45-54,treatment,Android
U02703,2024-02-01,France,Paris,iOS,Organic,18-24,control,iOS
U02704,2024-12-08,Germany,Hamburg,Android,Paid Social,25-34,treatment,Android
U02705,2024-04-15,Netherlands,Amsterdam,iOS,Paid Search,25-34,control,iOS
U02706,2025-01-04,Germany,Berlin,Android,Paid Search,18-24,control,Android
U02707,2024-06-25,Spain,Barcelona,Android,Paid Social,35-44,control,Android
U02708,2024-03-25,Austria,Vienna,Android,Direct,35-44,control,Android
U02709,2024-01-15,Germany,Hamburg,Android,Referral,25-34,treatment,Android
U02710,2025-05-16,Spain,Madrid,Android,Referral,25-34,treatment,Android
U02711,2024-02-05,Austria,Vienna,iOS,Referral,25-34,control,iOS
U02712,2024-06-21,Austria,Vienna,iOS,Referral,25-34,treatment,iOS
U02713,2024-02-24,France,Paris,Android,Organic,35-44,treatment,Android
U02714,2024-06-11,Germany,Munich,Android,Paid Social,25-34,control,Android
U02715,2025-01-22,Netherlands,Amsterdam,iOS,Paid Search,45-54,treatment,iOS
U02716,2024-10-13,Austria,Vienna,Android,Referral,18-24,treatment,Android
U02717,2024-04-29,Netherlands,Amsterdam,iOS,Paid Social,18-24,control,iOS
U02718,2024-01-29,Germany,Berlin,Web,Organic,35-44,control,Web
U02719,2024-02-16,France,Paris,iOS,Paid Search,18-24,control,iOS
U02720,2025-03-27,Germany,Berlin,Android,Paid Search,35-44,control,Android
U02721,2024-02-27,France,Paris,iOS,Referral,25-34,treatment,iOS
U02722,2025-03-10,Germany,Berlin,iOS,Paid Social,35-44,treatment,iOS
U02723,2024-08-19,Austria,Vienna,iOS,Paid Social,18-24,control,iOS
U02724,2024-12-30,Germany,Munich,Android,Referral,25-34,control,Android
U02725,2024-03-06,France,Paris,iOS,Paid Search,,control,iOS
U02726,2024-11-16,France,Paris,iOS,Organic,,control,iOS
U02727,2024-07-16,Netherlands,Amsterdam,Android,Paid Search,,treatment,Android
U02728,2025-02-08,Spain,Barcelona,iOS,Organic,18-24,treatment,iOS
U02729,2024-10-22,Austria,Vienna,iOS,Direct,18-24,treatment,iOS
U02730,2024-09-22,Austria,Vienna,Android,Direct,25-34,control,Android
U02731,2024-01-16,France,Paris,Android,Paid Social,25-34,treatment,Android
U02732,2024-04-13,Spain,Madrid,Android,Paid Social,25-34,control,Android
U02733,2024-05-17,Germany,Hamburg,iOS,Referral,25-34,control,iOS
U02734,2024-11-05,Germany,Berlin,Android,Paid Search,18-24,control,Android
U02735,2024-05-30,France,Paris,iOS,Referral,18-24,treatment,iOS
U02736,2024-07-18,Netherlands,Amsterdam,iOS,Paid Social,18-24,treatment,iOS
U02737,2024-08-18,Austria,Vienna,iOS,Paid Search,18-24,control,iOS
U02738,2024-10-21,France,Paris,Web,Paid Social,35-44,treatment,Web
U02739,2025-05-12,France,Paris,iOS,Paid Search,35-44,control,iOS
U02740,2024-10-22,France,Paris,Android,Paid Search,35-44,control,Android
U02741,2024-07-06,France,Paris,iOS,Organic,18-24,treatment,iOS
U02742,2024-11-07,Germany,Munich,Android,Organic,25-34,control,Android
U02743,2025-02-11,Netherlands,Amsterdam,iOS,Paid Social,25-34,treatment,iOS
U02744,2024-05-27,Spain,Barcelona,Android,Partnership,18-24,control,Android
U02745,2024-05-31,Spain,Madrid,Android,Organic,25-34,treatment,Android
U02746,2024-09-14,France,Paris,iOS,Partnership,25-34,treatment,iOS
U02747,2024-05-18,Spain,Barcelona,iOS,Direct,25-34,treatment,iOS
U02748,2025-03-29,Germany,Berlin,Android,Partnership,18-24,treatment,Android
U02749,2024-07-16,France,Paris,Android,Organic,35-44,control,Android
U02750,2025-03-05,Spain,Madrid,iOS,Organic,35-44,treatment,iOS
U02751,2024-04-03,Spain,Madrid,iOS,Paid Search,45-54,treatment,iOS
U02752,2024-02-12,Austria,Vienna,Web,Referral,25-34,control,Web
U02753,2024-09-20,Netherlands,Amsterdam,Android,Paid Search,35-44,control,Android
U02754,2024-03-18,Germany,Hamburg,Android,Paid Social,55+,treatment,Android
U02755,2025-01-25,Spain,Madrid,iOS,Organic,25-34,control,iOS
U02756,2025-05-16,Spain,Madrid,iOS,Organic,25-34,control,iOS
U02757,2025-03-10,Netherlands,Amsterdam,iOS,Organic,18-24,treatment,iOS
U02758,2025-04-01,Spain,Barcelona,iOS,Organic,55+,control,iOS
U02759,2024-05-22,Germany,Hamburg,Web,Organic,45-54,control,Web
U02760,2024-03-06,France,Paris,Web,Organic,35-44,treatment,iOS
U02761,2025-02-06,France,Paris,Android,Paid Social,55+,treatment,Android
U02762,2024-06-03,France,Paris,Android,Referral,35-44,control,Android
U02763,2024-04-28,Germany,Hamburg,iOS,Paid Search,25-34,control,iOS
U02764,2024-02-14,Netherlands,Amsterdam,iOS,Paid Social,35-44,control,iOS
U02765,2025-01-06,Spain,Barcelona,iOS,Organic,25-34,treatment,iOS
U02766,2024-11-28,Germany,Berlin,iOS,Referral,25-34,control,iOS
U02767,2024-10-03,Spain,Madrid,iOS,Paid Search,25-34,treatment,iOS
U02768,2025-03-31,France,Paris,iOS,Referral,,treatment,iOS
U02769,2025-04-25,France,Paris,iOS,Paid Search,45-54,treatment,iOS
U02770,2024-07-09,France,Paris,iOS,Paid Social,25-34,control,iOS
U02771,2024-09-26,Spain,Barcelona,iOS,Referral,25-34,control,iOS
U02772,2024-01-17,Spain,Madrid,iOS,Partnership,18-24,control,iOS
U02773,2024-10-27,Spain,Barcelona,Android,Referral,35-44,control,Android
U02774,2024-06-27,Germany,Munich,Android,Partnership,45-54,control,Android
U02775,2024-09-20,Germany,Hamburg,iOS,Paid Social,25-34,treatment,iOS
U02776,2024-08-06,Spain,Madrid,Android,Partnership,25-34,treatment,Android
U02777,2024-10-07,France,Paris,Android,Paid Search,25-34,control,Android
U02778,2024-05-19,Austria,Vienna,iOS,Organic,25-34,treatment,iOS
U02779,2025-05-07,France,Paris,Android,Paid Social,35-44,treatment,Android
U02780,2024-01-05,Netherlands,Amsterdam,Web,Partnership,45-54,treatment,Web
U02781,2025-04-19,Netherlands,Amsterdam,iOS,Paid Search,35-44,control,iOS
U02782,2025-02-03,France,Paris,Android,Paid Social,25-34,control,Android
U02783,2024-05-22,Netherlands,Amsterdam,iOS,Paid Social,18-24,treatment,iOS
U02784,2024-03-22,Germany,Berlin,iOS,Organic,18-24,treatment,iOS
U02785,2024-12-17,France,Paris,Android,Paid Search,35-44,treatment,Android
U02786,2025-03-10,Germany,Munich,Web,Organic,18-24,control,Android
U02787,2025-02-20,Austria,Vienna,iOS,Partnership,35-44,control,iOS
U02788,2024-12-09,Netherlands,Amsterdam,Android,Paid Social,18-24,treatment,Android
U02789,2024-11-24,Austria,Vienna,iOS,Organic,35-44,control,iOS
U02790,2024-12-06,Germany,Hamburg,Android,Paid Social,35-44,control,Android
U02791,2024-07-15,Germany,Berlin,Android,Organic,18-24,control,Android
U02792,2025-04-27,Spain,Barcelona,iOS,Referral,18-24,control,iOS
U02793,2024-10-19,Germany,Hamburg,Android,Direct,35-44,control,Android
U02794,2025-02-18,Germany,Berlin,Android,Paid Search,18-24,control,Android
U02795,2024-01-20,France,Paris,Android,Organic,18-24,treatment,Android
U02796,2024-03-12,Austria,Vienna,Android,Paid Search,45-54,control,Android
U02797,2024-04-10,Netherlands,Amsterdam,Android,Organic,25-34,treatment,Android
U02798,2024-04-27,Austria,Vienna,Android,Paid Search,45-54,control,Android
U02799,2024-06-11,Netherlands,Amsterdam,Android,Paid Social,35-44,treatment,Android
U02800,2024-07-25,France,Paris,Web,Organic,18-24,treatment,Web
U02801,2024-08-10,Spain,Barcelona,Android,Direct,18-24,treatment,Android
U02802,2024-08-15,Germany,Berlin,iOS,Organic,25-34,control,iOS
U02803,2025-02-27,Netherlands,Amsterdam,Android,Referral,25-34,control,Android
U02804,2024-08-06,Germany,Munich,iOS,Paid Search,35-44,treatment,iOS
U02805,2024-12-06,France,Paris,iOS,Paid Social,25-34,treatment,iOS
U02806,2024-06-02,Germany,Munich,Android,Partnership,18-24,treatment,Android
U02807,2024-03-19,Spain,Barcelona,Web,Organic,18-24,control,Web
U02808,2024-05-22,Germany,Hamburg,iOS,Referral,25-34,control,iOS
U02809,2024-10-21,Netherlands,Amsterdam,iOS,Paid Social,45-54,control,iOS
U02810,2025-03-14,Germany,Hamburg,Android,Paid Search,35-44,control,Android
U02811,2024-02-09,Netherlands,Amsterdam,iOS,Referral,,control,iOS
U02812,2025-02-26,Germany,Hamburg,Android,Organic,18-24,treatment,Android
U02813,2024-04-06,Austria,Vienna,iOS,Paid Social,35-44,control,iOS
U02814,2024-09-25,Netherlands,Amsterdam,iOS,Organic,18-24,treatment,iOS
U02815,2025-04-01,Germany,Munich,iOS,Organic,18-24,treatment,iOS
U02816,2024-06-14,France,Paris,Android,Paid Search,55+,control,Android
U02817,2024-12-17,France,Paris,iOS,Paid Search,18-24,control,iOS
U02818,2024-09-21,Netherlands,Amsterdam,iOS,Organic,35-44,control,iOS
U02819,2024-08-22,Netherlands,Amsterdam,Android,Organic,35-44,control,Android
U02820,2025-04-08,Germany,Hamburg,iOS,Paid Search,35-44,control,iOS
U02821,2024-06-03,Germany,Munich,Android,Referral,45-54,treatment,Android
U02822,2024-01-13,Spain,Madrid,iOS,Paid Search,18-24,control,iOS
U02823,2025-01-16,Austria,Vienna,Android,Organic,35-44,treatment,Android
U02824,2024-04-05,Austria,Vienna,Android,Organic,18-24,control,Android
U02825,2024-04-24,Germany,Munich,iOS,Referral,18-24,treatment,iOS
U02826,2024-11-20,Spain,Barcelona,iOS,Paid Social,55+,control,iOS
U02827,2024-10-15,Austria,Vienna,Android,Paid Social,18-24,treatment,Android
U02828,2024-09-14,Germany,Berlin,Web,Paid Search,,control,Android
U02829,2024-05-13,Germany,Hamburg,iOS,Partnership,35-44,control,iOS
U02830,2024-12-12,Netherlands,Amsterdam,iOS,Direct,18-24,treatment,iOS
U02831,2024-07-24,Germany,Berlin,iOS,Paid Search,55+,treatment,iOS
U02832,2024-06-19,Spain,Madrid,iOS,Partnership,25-34,control,iOS
U02833,2024-03-15,Netherlands,Amsterdam,Web,Organic,55+,treatment,Web
U02834,2024-10-17,Austria,Vienna,Web,Paid Search,45-54,control,Web
U02835,2025-01-11,Germany,Berlin,iOS,Organic,25-34,treatment,iOS
U02836,2024-05-28,Netherlands,Amsterdam,iOS,Direct,55+,treatment,iOS
U02837,2024-06-22,Spain,Madrid,iOS,Paid Social,45-54,control,iOS
U02838,2025-02-11,Germany,Hamburg,iOS,Organic,25-34,treatment,iOS
U02839,2024-05-10,Spain,Madrid,iOS,Organic,,control,iOS
U02840,2025-03-10,Germany,Hamburg,Android,Direct,25-34,treatment,Android
U02841,2024-11-22,Netherlands,Amsterdam,Android,Paid Social,25-34,control,Android
U02842,2025-02-25,France,Paris,iOS,Direct,25-34,treatment,iOS
U02843,2025-01-12,Germany,Berlin,iOS,Paid Social,35-44,treatment,iOS
U02844,2024-04-23,Germany,Hamburg,iOS,Direct,25-34,control,iOS
U02845,2025-04-22,Netherlands,Amsterdam,Android,Paid Search,25-34,control,Android
U02846,2025-02-02,Germany,Hamburg,Android,Paid Search,25-34,control,Android
U02847,2024-07-11,Netherlands,Amsterdam,Web,Organic,35-44,control,Web
U02848,2024-02-19,Spain,Madrid,Android,Partnership,45-54,control,Android
